548021|sub Y' pow x INT+ 2	mul div INT+ 1 INT+ 3 pow x INT+ 3
1|sub Y' add pow x INT+ 2 add mul INT- 2 x mul INT- 1 mul x mul pow add pow x INT+ 2 pow x INT+ 3 INT- 1 add INT+ 5 x	add mul INT- 1 pow x INT+ 2 add mul INT- 5 ln x add mul INT+ 4 ln add INT+ 1 x mul div INT+ 1 INT+ 3 pow x INT+ 3
1|sub Y' mul INT+ 2 mul pow x INT+ 2 add x mul div INT- 1 INT+ 3 mul pow x INT- 1 add INT+ 3 add sqrt atan INT+ 2 mul INT- 1 x	add mul div INT+ 1 INT+ 2 pow x INT+ 4 add mul div INT+ 2 INT+ 9 pow x INT+ 3 mul pow x INT+ 2 add INT- 1 mul div INT- 1 INT+ 3 sqrt atan INT+ 2
1|sub Y' mul INT+ 2 mul x pow add mul INT- 1 pow x INT+ 2 tan INT+ 1 INT- 1	mul INT- 1 ln add pow x INT+ 2 mul INT- 1 tan INT+ 1
1|sub Y' add INT- 2 add mul INT- 1 asinh INT+ 3 add mul div INT- 2 INT+ 3 x mul INT- 2 mul pow x INT+ 2 ln x	add mul div INT- 1 INT+ 3 pow x INT+ 2 add mul div INT+ 2 INT+ 9 pow x INT+ 3 add mul x add INT- 2 mul INT- 1 asinh INT+ 3 mul div INT- 2 INT+ 3 mul pow x INT+ 3 ln x
1|sub Y' mul pow x INT+ 2 add x atanh atanh INT+ 3	add mul div INT+ 1 INT+ 4 pow x INT+ 4 mul div INT+ 1 INT+ 3 mul pow x INT+ 3 atanh atanh INT+ 3
1|sub Y' add INT+ 1 mul INT- 2 mul x pow add INT+ 1 mul INT- 1 pow x INT+ 2 div INT- 1 INT+ 2	add x mul INT+ 2 sqrt add INT+ 1 mul INT- 1 pow x INT+ 2
1|sub Y' add x add mul INT+ 4 pow x INT+ 3 mul x pow asin INT+ 2 INT- 1	add pow x INT+ 4 mul div INT+ 1 INT+ 2 mul pow x INT+ 2 mul pow asin INT+ 2 INT- 1 add INT+ 1 asin INT+ 2
1|sub Y' pow ln mul x atan INT+ 3 INT+ 8	add mul INT+ 4 0 3 2 0 x add mul x pow ln mul x atan INT+ 3 INT+ 8 add mul INT- 4 0 3 2 0 mul x ln mul x atan INT+ 3 add mul INT- 6 7 2 0 mul x pow ln mul x atan INT+ 3 INT+ 3 add mul INT- 3 3 6 mul x pow ln mul x atan INT+ 3 INT+ 5 add mul INT- 8 mul x pow ln mul x atan INT+ 3 INT+ 7 add mul INT+ 5 6 mul x pow ln mul x atan INT+ 3 INT+ 6 add mul INT+ 1 6 8 0 mul x pow ln mul x atan INT+ 3 INT+ 4 mul INT+ 2 0 1 6 0 mul x pow ln mul x atan INT+ 3 INT+ 2
1|sub Y' add INT- 3 add mul INT- 1 mul add INT+ 1 x add x mul INT- 2 ln x tan INT+ 1	add mul INT- 1 pow x INT+ 2 add mul div INT- 1 INT+ 3 pow x INT+ 3 add mul x add INT- 5 tan INT+ 1 mul add pow x INT+ 2 mul INT+ 2 x ln x
1|sub Y' add x add mul div INT+ 1 INT+ 4 2 9 4 9 6 7 2 9 6 pow x INT+ 2 exp x	add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 1 2 8 8 4 9 0 1 8 8 8 pow x INT+ 3 exp x
1|sub Y' mul INT+ 2 mul x mul add INT+ 1 mul sqrt INT+ 2 pow x INT+ 2 add INT+ 3 x	add mul INT+ 3 pow x INT+ 2 add mul div INT+ 2 INT+ 3 pow x INT+ 3 add mul div INT+ 2 INT+ 5 mul sqrt INT+ 2 pow x INT+ 5 mul div INT+ 3 INT+ 2 mul sqrt INT+ 2 pow x INT+ 4
1|sub Y' add sqrt tan INT+ 2 mul INT- 1 cos x	add mul INT- 1 sin x mul x sqrt tan INT+ 2
1|sub Y' mul pow x INT- 7 pow add INT+ 5 mul INT- 1 x INT- 2	add mul div INT- 7 INT+ 3 9 0 6 2 5 ln add INT- 5 x add mul div INT+ 7 INT+ 3 9 0 6 2 5 ln x mul INT- 1 mul pow add mul INT- 4 6 8 7 5 0 0 pow x INT+ 6 mul INT+ 9 3 7 5 0 0 pow x INT+ 7 INT- 1 add INT- 3 1 2 5 0 add mul INT- 8 7 5 0 x add mul INT- 2 6 2 5 pow x INT+ 2 add mul INT- 8 7 5 pow x INT+ 3 add mul INT- 3 5 0 pow x INT+ 4 add mul INT- 2 1 0 pow x INT+ 5 mul INT+ 8 4 pow x INT+ 6
1|sub Y' tan add INT+ 1 2 5 mul INT+ 3 mul x ln INT+ 3	mul div INT+ 1 INT+ 6 mul pow ln INT+ 3 INT- 1 ln add INT+ 1 pow tan add INT+ 1 2 5 mul INT+ 3 mul x ln INT+ 3 INT+ 2
1|sub Y' mul add INT- 3 x mul add INT- 2 x add INT+ 5 mul div INT+ 1 INT+ 2 5 mul pow x INT- 2 pow tanh exp INT+ 3 INT+ 2	add mul div INT- 2 5 INT+ 2 pow x INT+ 2 add mul div INT+ 5 INT+ 3 pow x INT+ 3 add mul div INT+ 1 INT+ 2 5 mul x add INT+ 7 5 0 pow tanh exp INT+ 3 INT+ 2 add mul div INT- 1 INT+ 2 5 mul pow x INT- 1 mul pow add INT+ 1 add mul INT+ 2 exp mul INT+ 2 exp INT+ 3 exp mul INT+ 4 exp INT+ 3 INT- 1 add INT+ 6 add mul INT- 1 2 exp mul INT+ 2 exp INT+ 3 mul INT+ 6 exp mul INT+ 4 exp INT+ 3 mul div INT- 1 INT+ 5 mul pow add INT+ 1 exp mul INT+ 2 exp INT+ 3 INT- 2 mul pow add INT+ 1 exp exp INT+ 3 INT+ 2 mul pow add INT- 1 exp exp INT+ 3 INT+ 2 ln x
1|sub Y' add mul INT+ 2 x mul pow x INT+ 8 add mul INT+ 2 x tan INT+ 4	add pow x INT+ 2 add mul div INT+ 1 INT+ 5 pow x INT+ 1 0 mul div INT+ 1 INT+ 9 mul pow x INT+ 9 tan INT+ 4
1|sub Y' mul div INT+ 1 INT+ 3 mul pow add INT+ 1 mul INT+ 5 x INT- 1 cos INT+ 3	mul div INT+ 1 INT+ 1 5 mul cos INT+ 3 ln add INT+ 3 mul INT+ 1 5 x
1|sub Y' add mul INT- 1 x mul x ln mul INT+ 2 mul pow x INT- 1 pow add INT- 5 add mul INT- 1 x mul INT- 3 pow x INT+ 2 INT- 1	add mul div INT- 2 9 INT+ 3 6 ln add div INT+ 5 INT+ 3 add pow x INT+ 2 mul div INT+ 1 INT+ 3 x add mul div INT- 1 INT+ 6 x add mul div INT+ 1 INT+ 4 pow x INT+ 2 add mul div INT+ 1 INT+ 2 mul pow x INT+ 2 ln mul INT+ 2 mul pow x INT- 1 pow add INT- 5 add mul INT- 1 x mul INT- 3 pow x INT+ 2 INT- 1 mul div INT+ 1 INT+ 1 8 mul sqrt INT+ 5 9 atan add mul div INT+ 1 INT+ 5 9 sqrt INT+ 5 9 mul div INT+ 6 INT+ 5 9 mul x sqrt INT+ 5 9
1|sub Y' mul sqrt x sqrt add INT+ 6 add atan INT+ 2 cos INT+ 4	mul div INT+ 2 INT+ 3 mul pow x div INT+ 3 INT+ 2 sqrt add INT+ 6 add atan INT+ 2 cos INT+ 4
1|sub Y' mul pow sin tan tan cos INT+ 2 INT- 1 ln mul x pow add INT+ 4 x INT- 1	add mul INT- 4 mul pow sin tan tan cos INT+ 2 INT- 1 ln add mul INT+ 4 sin tan tan cos INT+ 2 mul x sin tan tan cos INT+ 2 mul x mul pow sin tan tan cos INT+ 2 INT- 1 ln mul x pow add INT+ 4 x INT- 1
1|sub Y' mul INT+ 2 mul pow x INT- 4 add mul INT- 1 sqrt x add mul INT+ 2 x mul pow x INT- 1 add x atanh x	add mul div INT+ 1 INT+ 2 atanh x add mul INT- 2 pow x INT- 2 add mul div INT- 5 INT+ 6 pow x INT- 3 add mul div INT- 1 INT+ 2 pow x INT- 1 add mul div INT+ 4 INT+ 5 pow x div INT- 5 INT+ 2 mul div INT- 1 INT+ 2 mul pow x INT- 4 atanh x
1|sub Y' add x add mul x add INT+ 1 add pow x INT+ 2 cos INT+ 4 atanh x	add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT- 1 atanh x add mul div INT+ 1 INT+ 4 pow x INT+ 4 add mul x atanh x add mul pow x INT+ 2 add div INT+ 1 INT+ 2 mul div INT+ 1 INT+ 2 cos INT+ 4 ln add INT+ 1 x
1|sub Y' mul pow x INT+ 2 pow add x exp asinh INT+ 4 INT- 2	add x add mul INT- 1 mul pow add x exp asinh INT+ 4 INT- 1 exp mul INT+ 2 asinh INT+ 4 mul INT- 2 mul exp asinh INT+ 4 ln add x exp asinh INT+ 4
1|sub Y' add INT+ 2 add mul pow x INT+ 2 atanh pow x INT+ 3 exp mul div INT+ 1 INT+ 5 x	add mul INT+ 2 x add mul INT+ 5 exp mul div INT+ 1 INT+ 5 x add mul div INT- 1 INT+ 3 atanh pow x INT+ 3 add mul div INT+ 1 INT+ 3 ln add INT+ 1 x add mul div INT+ 1 INT+ 3 ln add INT+ 1 add pow x INT+ 2 mul INT- 1 x mul div INT+ 1 INT+ 3 mul pow x INT+ 3 atanh pow x INT+ 3
1|sub Y' mul x add mul INT+ 3 atanh x add mul INT+ 3 cosh mul pow x INT+ 2 pow acosh INT+ 4 INT- 1 mul pow x INT+ 2 pow asinh INT+ 2 INT- 1	mul pow asinh INT+ 2 INT- 1 add mul div INT+ 1 INT+ 4 pow x INT+ 4 add mul INT+ 3 mul add mul div INT+ 1 INT+ 2 x add mul div INT- 1 INT+ 2 atanh x mul div INT+ 1 INT+ 2 mul pow x INT+ 2 atanh x asinh INT+ 2 mul div INT+ 3 INT+ 2 mul acosh INT+ 4 mul asinh INT+ 2 sinh mul pow x INT+ 2 pow acosh INT+ 4 INT- 1
1|sub Y' mul INT+ 4 mul cos x cos acosh INT+ 3	mul INT+ 4 mul cos acosh INT+ 3 sin x
1|sub Y' mul INT+ 4 mul pow sin INT+ 6 INT+ 2 atanh mul INT+ 2 x	mul INT+ 4 mul pow sin INT+ 6 INT+ 2 add mul div INT+ 1 INT+ 2 ln add div INT+ 1 INT+ 2 x add mul div INT- 1 INT+ 2 atanh mul INT+ 2 x mul x atanh mul INT+ 2 x
1|sub Y' add mul pow add INT- 1 pow x INT+ 2 INT- 1 add x mul INT- 1 pow x INT+ 2 sin x	add mul INT- 1 x add mul INT- 1 cos x ln add INT+ 1 x
1|sub Y' add mul INT+ 2 x mul add mul INT+ 2 x mul INT+ 2 tan INT+ 5 add mul INT+ 2 pow x INT+ 2 mul INT+ 4 x	add pow x INT+ 4 add mul pow x INT+ 2 add INT+ 1 mul INT+ 4 tan INT+ 5 mul pow x INT+ 3 add div INT+ 8 INT+ 3 mul div INT+ 4 INT+ 3 tan INT+ 5
1|sub Y' add sin add INT+ 3 x sin add pow ln add INT+ 1 sqrt INT+ 2 INT- 1 mul INT+ 2 x	add mul INT- 1 cos add INT+ 3 x mul div INT- 1 INT+ 2 cos add pow ln add INT+ 1 sqrt INT+ 2 INT- 1 mul INT+ 2 x
1|sub Y' mul pow x INT- 1 add pow x INT+ 2 mul pow x INT- 1 mul pow atanh asin INT+ 5 INT- 1 atanh x	mul pow atanh asin INT+ 5 INT- 1 add mul INT- 1 ln add INT+ 1 x add mul div INT+ 1 INT+ 2 mul pow x INT+ 2 atanh asin INT+ 5 add mul INT- 1 mul pow x INT- 1 atanh x add atanh x ln x
1|sub Y' add INT+ 3 add x add pow x INT+ 3 mul x cos INT+ 3	add mul INT+ 3 x add mul div INT+ 1 INT+ 4 pow x INT+ 4 mul pow x INT+ 2 add div INT+ 1 INT+ 2 mul div INT+ 1 INT+ 2 cos INT+ 3
1|sub Y' add INT- 2 add x mul INT- 1 exp mul sqrt x asinh ln add INT- 1 sqrt INT+ 2	add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul INT- 2 x add mul INT+ 2 mul pow asinh ln add INT- 1 sqrt INT+ 2 INT- 2 exp mul sqrt x asinh ln add INT- 1 sqrt INT+ 2 mul INT- 2 mul sqrt x mul pow asinh ln add INT- 1 sqrt INT+ 2 INT- 1 exp mul sqrt x asinh ln add INT- 1 sqrt INT+ 2
1|sub Y' add INT+ 3 add x add mul x add INT+ 4 x mul div INT+ 1 INT+ 4 mul x mul add INT+ 4 mul INT+ 2 x cos x	add mul INT- 1 sin x add mul INT+ 3 x add mul div INT+ 1 INT+ 3 pow x INT+ 3 add mul div INT+ 5 INT+ 2 pow x INT+ 2 add mul x cos x add mul x sin x add mul div INT+ 1 INT+ 2 mul pow x INT+ 2 sin x cos x
1|sub Y' mul x add INT- 3 add mul div INT+ 4 INT+ 3 pow x INT+ 5 mul div INT+ 1 INT+ 3 mul pow x INT+ 2 add INT+ 8 pow x INT+ 5	add mul div INT- 3 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 2 7 pow x INT+ 9 add mul div INT+ 2 INT+ 3 pow x INT+ 4 mul div INT+ 4 INT+ 2 1 pow x INT+ 7
1|sub Y' add INT+ 3 add mul INT+ 5 pow x INT- 2 mul x add x asinh add INT+ 1 x	add mul INT- 5 pow x INT- 1 add mul INT+ 3 x add mul div INT- 1 INT+ 4 asinh add INT+ 1 x add mul div INT+ 1 INT+ 3 pow x INT+ 3 add mul div INT+ 3 INT+ 4 sqrt add INT+ 2 add pow x INT+ 2 mul INT+ 2 x add mul div INT+ 1 INT+ 2 mul pow x INT+ 2 asinh add INT+ 1 x mul div INT- 1 INT+ 4 mul x sqrt add INT+ 2 add pow x INT+ 2 mul INT+ 2 x
1|sub Y' add INT+ 3 add x mul add x tanh INT+ 2 add mul INT- 1 x mul x cos E	add mul INT+ 3 x add mul pow x INT+ 2 add div INT+ 1 INT+ 2 add mul div INT- 1 INT+ 2 tanh INT+ 2 mul div INT+ 1 INT+ 2 mul cos E tanh INT+ 2 mul pow x INT+ 3 add div INT- 1 INT+ 3 mul div INT+ 1 INT+ 3 cos E
1|sub Y' mul pow x INT+ 2 pow add div INT+ 1 INT+ 2 mul sqrt INT+ 2 sqrt pow add INT+ 1 x INT- 1 INT+ 2	add pow x INT+ 2 add mul INT- 2 x add mul INT+ 2 ln add INT+ 1 x add mul div INT+ 1 INT+ 1 2 pow x INT+ 3 mul sqrt INT+ 2 add mul div INT+ 1 6 INT+ 1 5 sqrt pow add INT+ 1 x INT- 1 add mul div INT- 2 INT+ 1 5 mul pow x INT+ 2 sqrt pow add INT+ 1 x INT- 1 add mul div INT+ 2 INT+ 5 mul pow x INT+ 3 sqrt pow add INT+ 1 x INT- 1 mul div INT+ 8 INT+ 1 5 mul x sqrt pow add INT+ 1 x INT- 1
1|sub Y' add div INT- 1 INT+ 4 add pow x INT+ 3 add mul div INT+ 1 INT+ 2 x mul div INT+ 1 INT+ 4 sin INT+ 1	add mul div INT+ 1 INT+ 4 pow x INT+ 2 add mul div INT+ 1 INT+ 4 pow x INT+ 4 mul x add div INT- 1 INT+ 4 mul div INT+ 1 INT+ 4 sin INT+ 1
1|sub Y' add x add mul x add x atan x mul sqrt INT+ 1 3 sqrt x	add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 2 atan x add mul div INT- 1 INT+ 2 x add mul div INT+ 1 INT+ 3 pow x INT+ 3 add mul div INT+ 1 INT+ 2 mul pow x INT+ 2 atan x mul div INT+ 2 INT+ 3 mul sqrt INT+ 1 3 pow x div INT+ 3 INT+ 2
1|sub Y' add INT+ 3 add mul div INT+ 8 INT+ 5 mul x pow sinh pow x INT+ 2 INT- 1 ln mul INT+ 2 x	add mul INT+ 2 x add mul div INT+ 4 INT+ 5 ln tanh mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul x ln INT+ 2 mul x ln x
1|sub Y' mul x add INT+ 3 add x mul INT- 1 ln add INT+ 5 mul INT+ 2 x	add mul div INT- 5 INT+ 4 x add mul div INT+ 1 INT+ 3 pow x INT+ 3 add mul div INT+ 7 INT+ 4 pow x INT+ 2 add mul div INT+ 2 5 INT+ 8 ln add INT+ 5 mul INT+ 2 x mul div INT- 1 INT+ 2 mul pow x INT+ 2 ln add INT+ 5 mul INT+ 2 x
1|sub Y' add mul INT+ 3 x mul INT- 1 mul x mul add INT+ 1 x add mul INT+ 2 x exp x	add mul div INT- 2 INT+ 3 pow x INT+ 3 add mul div INT- 1 INT+ 2 pow x INT+ 4 add mul div INT+ 3 INT+ 2 pow x INT+ 2 mul add INT- 1 add x mul INT- 1 pow x INT+ 2 exp x
1|sub Y' mul pow atan INT+ 5 INT+ 2 add INT+ 1 exp mul x ln INT+ 3	add mul x pow atan INT+ 5 INT+ 2 mul pow atan INT+ 5 INT+ 2 mul pow ln INT+ 3 INT- 1 exp mul x ln INT+ 3
1|sub Y' mul add INT+ 4 x add INT+ 2 add x sqrt tan INT+ 4	add mul div INT+ 1 INT+ 3 pow x INT+ 3 add mul x add INT+ 8 mul INT+ 4 sqrt tan INT+ 4 mul pow x INT+ 2 add INT+ 3 mul div INT+ 1 INT+ 2 sqrt tan INT+ 4
1|sub Y' mul INT+ 2 mul x add x add pow x INT+ 2 atanh INT+ 5	add mul div INT+ 1 INT+ 2 pow x INT+ 4 add mul div INT+ 2 INT+ 3 pow x INT+ 3 mul pow x INT+ 2 atanh INT+ 5
1|sub Y' add mul x add INT+ 1 tanh INT+ 2 mul x add INT+ 1 8 mul INT+ 3 sinh sqrt add INT+ 3 x	add mul INT- 7 2 sinh sqrt add INT+ 3 x add mul div INT+ 1 9 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 2 mul pow x INT+ 2 tanh INT+ 2 add mul INT- 1 8 mul x sinh sqrt add INT+ 3 x add mul INT+ 3 6 mul sqrt add INT+ 3 x cosh sqrt add INT+ 3 x mul INT+ 6 mul x mul sqrt add INT+ 3 x cosh sqrt add INT+ 3 x
1|sub Y' mul x add INT+ 5 mul INT+ 5 mul pow x INT- 1 pow ln add INT+ 1 sqrt INT+ 2 INT+ 2	add mul div INT+ 5 INT+ 2 pow x INT+ 2 mul INT+ 5 mul x pow ln add INT+ 1 sqrt INT+ 2 INT+ 2
1|sub Y' mul pow x INT+ 2 add mul INT+ 5 pow x INT+ 2 tan pow cosh INT+ 5 INT+ 5	add pow x INT+ 5 mul div INT+ 1 INT+ 3 mul pow x INT+ 3 tan pow cosh INT+ 5 INT+ 5
1|sub Y' mul pow x INT- 1 mul add x pow x INT+ 2 add mul INT- 5 x mul INT+ 5 mul x add INT+ 5 add x mul INT- 1 ln x	add mul div INT+ 5 INT+ 4 pow x INT+ 4 add mul div INT+ 4 5 INT+ 4 pow x INT+ 2 add mul div INT+ 8 0 INT+ 9 pow x INT+ 3 mul add mul div INT- 5 INT+ 2 pow x INT+ 2 mul div INT- 5 INT+ 3 pow x INT+ 3 ln x
1|sub Y' mul INT+ 2 mul pow x INT+ 2 mul pow cos tanh INT+ 5 INT- 1 tan INT+ 2	mul div INT+ 2 INT+ 3 mul pow x INT+ 3 mul pow cos tanh INT+ 5 INT- 1 tan INT+ 2
1|sub Y' add x add mul x cos mul INT+ 2 x mul div INT- 1 INT+ 1 6 mul pow x INT- 4 ln pow x INT+ 2	add mul div INT+ 1 INT+ 2 pow x INT+ 2 add mul div INT+ 1 INT+ 4 cos mul INT+ 2 x add mul div INT+ 1 INT+ 7 2 pow x INT- 3 add mul div INT+ 1 INT+ 2 mul x sin mul INT+ 2 x mul div INT+ 1 INT+ 4 8 mul pow x INT- 3 ln pow x INT+ 2
1|sub Y' add INT+ 5 add mul INT+ 2 x mul div INT+ 1 INT+ 5 tan div INT+ 1 INT+ 2	add pow x INT+ 2 mul x add INT+ 5 mul div INT+ 1 INT+ 5 tan div INT+ 1 INT+ 2
1|sub Y' add x cos add INT+ 3 add mul INT- 2 x mul x pow sin INT+ 1 INT- 1	add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul INT- 1 mul pow add INT- 1 mul INT+ 2 sin INT+ 1 INT- 1 mul sin INT+ 1 sin add INT+ 3 add mul INT- 2 x mul x pow sin INT+ 1 INT- 1
1|sub Y' add mul INT+ 2 x mul div INT+ 5 INT+ 4 mul pow x INT+ 4 sin INT+ 1	add pow x INT+ 2 mul div INT+ 1 INT+ 4 mul pow x INT+ 5 sin INT+ 1
1|sub Y' add x mul INT+ 6 mul x add INT+ 1 5 add mul INT- 1 x add mul INT+ 2 cos INT+ 2 mul INT+ 2 sin x	add mul INT- 2 pow x INT+ 3 add mul INT+ 1 2 sin x add mul div INT+ 9 1 INT+ 2 pow x INT+ 2 add mul INT- 1 2 mul x cos x mul INT+ 6 mul pow x INT+ 2 cos INT+ 2
1|sub Y' mul pow x INT+ 6 add mul INT+ 4 x tan div INT+ 1 INT+ 2	add mul div INT+ 1 INT+ 2 pow x INT+ 8 mul div INT+ 1 INT+ 7 mul pow x INT+ 7 tan div INT+ 1 INT+ 2
1|sub Y' add mul div INT+ 1 INT+ 3 x mul INT- 1 mul x add mul INT+ 2 0 pow x INT+ 2 mul div INT+ 2 0 INT+ 3 x	add mul INT- 5 pow x INT+ 4 add mul div INT- 2 0 INT+ 9 pow x INT+ 3 mul div INT+ 1 INT+ 6 pow x INT+ 2
1|sub Y' mul INT+ 2 mul x mul pow add mul INT- 1 pow x INT+ 2 mul INT+ 2 x INT+ 4 exp INT+ 2	add mul INT+ 6 mul pow x INT+ 8 exp INT+ 2 add mul div INT- 6 4 INT+ 7 mul pow x INT+ 7 exp INT+ 2 add mul div INT- 1 6 INT+ 9 mul pow x INT+ 9 exp INT+ 2 add mul div INT+ 1 INT+ 5 mul pow x INT+ 1 0 exp INT+ 2 mul div INT+ 1 6 INT+ 3 mul pow x INT+ 6 exp INT+ 2
1|sub Y' mul INT+ 2 mul pow x INT+ 3 add INT+ 6 mul INT+ 4 mul pow x INT- 1 add INT+ 4 mul INT- 1 ln x	add mul INT+ 3 pow x INT+ 4 add mul div INT+ 1 0 4 INT+ 9 pow x INT+ 3 mul div INT- 8 INT+ 3 mul pow x INT+ 3 ln x
1|sub Y' mul x mul add mul INT+ 2 x mul INT+ 2 mul x add x pow x INT+ 8 ln x	add mul div INT- 2 INT+ 9 pow x INT+ 3 add mul div INT- 2 INT+ 1 2 1 pow x INT+ 1 1 add mul div INT- 1 INT+ 8 pow x INT+ 4 mul add mul div INT+ 1 INT+ 2 pow x INT+ 4 add mul div INT+ 2 INT+ 3 pow x INT+ 3 mul div INT+ 2 INT+ 1 1 pow x INT+ 1 1 ln x
1|sub Y' add mul div INT+ 3 INT+ 2 x mul add x sin x add pow add INT+ 4 pow asin sqrt INT+ 3 INT+ 3 INT+ 2 mul INT- 1 x	add mul INT- 1 sin x add mul INT- 1 6 cos x add mul div INT- 1 INT+ 3 pow x INT+ 3 add mul div INT+ 3 5 INT+ 4 pow x INT+ 2 add mul x cos x add mul div INT+ 1 INT+ 2 mul pow x INT+ 2 pow asin sqrt INT+ 3 INT+ 6 add mul INT- 1 mul pow asin sqrt INT+ 3 INT+ 6 cos x add mul INT- 8 mul pow asin sqrt INT+ 3 INT+ 3 cos x mul INT+ 4 mul pow x INT+ 2 pow asin sqrt INT+ 3 INT+ 3
1|sub Y' add mul INT+ 2 pow x INT+ 2 add mul INT- 2 mul x add x pow x INT+ 2 exp x	add mul div INT- 1 INT+ 2 pow x INT+ 4 exp x
1|sub Y' add pow add INT+ 1 x INT+ 2 add mul INT- 2 x mul INT+ 2 sqrt x	add mul INT- 1 pow x INT+ 2 add mul div INT+ 1 INT+ 3 pow add INT+ 1 x INT+ 3 mul div INT+ 4 INT+ 3 pow x div INT+ 3 INT+ 2
1|sub Y' add mul INT+ 2 pow x INT+ 2 mul div INT+ 1 8 9 INT+ 1 2 5 x	add mul div INT+ 2 INT+ 3 pow x INT+ 3 mul div INT+ 1 8 9 INT+ 2 5 0 pow x INT+ 2
1|sub Y' add pow x INT+ 2 add mul INT+ 2 x mul x add x asinh add INT+ 5 mul INT- 1 x	add pow x INT+ 2 add mul div INT- 4 9 INT+ 4 asinh add INT+ 5 mul INT- 1 x add mul div INT+ 2 INT+ 3 pow x INT+ 3 add mul div INT+ 1 5 INT+ 4 sqrt add INT+ 2 6 add pow x INT+ 2 mul INT- 1 0 x add mul div INT+ 1 INT+ 2 mul pow x INT+ 2 asinh add INT+ 5 mul INT- 1 x mul div INT+ 1 INT+ 4 mul x sqrt add INT+ 2 6 add pow x INT+ 2 mul INT- 1 0 x
1|sub Y' mul add INT+ 5 x add x mul div INT+ 1 INT+ 3 mul x exp x	add mul div INT+ 1 INT+ 3 pow x INT+ 3 add mul div INT+ 5 INT+ 2 pow x INT+ 2 mul div INT+ 1 INT+ 3 mul add INT- 3 add pow x INT+ 2 mul INT+ 3 x exp x
1|sub Y' mul pow x INT- 1 add INT+ 1 add mul INT- 1 x add mul INT- 1 pow x INT+ 2 mul INT+ 2 5 pow x INT- 4	add mul INT- 1 x add mul div INT- 2 5 INT+ 4 pow x INT- 4 add mul div INT- 1 INT+ 2 pow x INT+ 2 ln x
1|sub Y' mul x asin add INT- 2 add x cosh div INT+ 2 INT+ 3	add mul div INT- 9 INT+ 4 asin add INT- 2 add x cosh div INT+ 2 INT+ 3 add mul div INT+ 3 INT+ 2 sqrt add INT- 3 add mul INT- 1 pow x INT+ 2 add mul INT- 1 pow cosh div INT+ 2 INT+ 3 INT+ 2 add mul INT+ 4 x add mul INT+ 4 cosh div INT+ 2 INT+ 3 mul INT- 2 mul x cosh div INT+ 2 INT+ 3 add mul div INT+ 1 INT+ 2 mul pow x INT+ 2 asin add INT- 2 add x cosh div INT+ 2 INT+ 3 add mul INT+ 2 mul asin add INT- 2 add x cosh div INT+ 2 INT+ 3 cosh div INT+ 2 INT+ 3 add mul div INT- 3 INT+ 4 mul sqrt add INT- 3 add mul INT- 1 pow x INT+ 2 add mul INT- 1 pow cosh div INT+ 2 INT+ 3 INT+ 2 add mul INT+ 4 x add mul INT+ 4 cosh div INT+ 2 INT+ 3 mul INT- 2 mul x cosh div INT+ 2 INT+ 3 cosh div INT+ 2 INT+ 3 add mul div INT- 1 INT+ 2 mul pow cosh div INT+ 2 INT+ 3 INT+ 2 asin add INT- 2 add x cosh div INT+ 2 INT+ 3 mul div INT+ 1 INT+ 4 mul x sqrt add INT- 3 add mul INT- 1 pow x INT+ 2 add mul INT- 1 pow cosh div INT+ 2 INT+ 3 INT+ 2 add mul INT+ 4 x add mul INT+ 4 cosh div INT+ 2 INT+ 3 mul INT- 2 mul x cosh div INT+ 2 INT+ 3
1|sub Y' exp mul x acosh add INT+ 1 tan INT+ 1	mul pow acosh add INT+ 1 tan INT+ 1 INT- 1 exp mul x acosh add INT+ 1 tan INT+ 1
1|sub Y' add x mul INT+ 4 mul pow x INT- 2 acosh INT+ 4	add mul div INT+ 1 INT+ 2 pow x INT+ 2 mul INT- 4 mul pow x INT- 1 acosh INT+ 4
1|sub Y' mul div INT- 4 INT+ 5 mul pow x INT- 4 mul add INT+ 1 mul INT+ 2 x add INT+ 3 x	mul div INT+ 1 INT+ 5 mul pow x INT- 3 add INT+ 4 add mul INT+ 8 pow x INT+ 2 mul INT+ 1 4 x
